Post ID,audience_id,platform_id,sentiment_id,Likes,Comments,Shares,Reach,Impressions,Engagement Rate
1572,572,2,1,256,186,28,1166,9860,40.31
1573,573,2,3,387,424,194,2587,3934,38.85
1574,574,3,1,176,358,141,985,9829,68.53
1576,575,1,1,11,492,176,4750,8330,14.29
1578,576,2,1,153,220,148,1462,7392,35.64
1579,577,1,1,836,35,183,3779,8820,27.89
1580,578,1,3,21,305,137,3294,1779,14.06
1581,579,3,1,268,55,13,4286,1990,7.84
1584,580,3,1,390,428,22,4550,4468,18.46
1585,581,1,1,720,131,91,3504,3339,26.88
1586,582,4,3,181,353,106,1187,3879,53.92
1588,583,4,1,61,494,187,2819,4218,26.32
1590,584,1,3,328,205,110,646,4146,99.54
1595,585,4,1,147,470,163,3679,5467,21.2
1597,586,3,1,847,488,4,1387,5824,96.54
1606,587,1,3,309,251,102,4175,9047,15.86
1608,588,2,2,624,243,73,1818,4732,51.71
1611,589,1,1,695,275,138,3274,5826,33.84
1612,590,3,1,843,222,90,4120,4658,28.03
1615,591,1,1,961,324,4,2559,6747,50.37
1619,592,1,1,577,182,33,4758,3332,16.65
1620,593,3,1,45,474,47,4438,7299,12.75
1627,594,3,3,703,69,20,1378,1944,57.47
1638,595,3,1,773,316,191,1840,3760,69.57
1645,596,1,2,448,14,119,2886,3614,20.13
1647,597,4,1,245,87,66,4426,8759,8.99
1650,598,2,1,257,155,67,1611,8680,29.73
1654,599,3,2,603,245,95,2860,2256,32.97
1656,600,2,2,401,481,24,2363,1286,38.34
1657,601,2,3,657,285,89,1105,2034,93.3
1659,602,1,1,707,6,49,4601,2631,16.56
1666,603,1,1,363,277,182,1417,7873,58.01
1667,604,2,1,745,73,86,1604,4077,56.36
1669,605,4,1,673,401,188,2620,7075,48.17
1671,606,1,1,257,186,182,2576,7346,24.26
1673,607,3,2,596,174,172,2137,6940,44.08
1678,608,1,3,65,69,39,2717,9796,6.37
1679,609,2,1,93,356,184,2367,5211,26.74
1680,610,4,1,455,164,100,3853,3211,18.66
1682,611,4,1,766,48,73,2648,8421,33.5
1683,612,4,3,445,78,94,818,4938,75.43
1685,613,3,2,667,495,113,1764,4113,72.28
1686,614,4,1,102,85,64,3152,9630,7.96
1690,615,2,1,370,193,100,1846,8248,35.92
1696,616,4,1,722,418,1,2393,3676,47.68
1701,617,4,3,868,447,90,3848,3681,36.51
1702,618,2,2,325,25,92,2913,1370,15.17
1704,619,3,3,140,322,129,3025,5430,19.54
1716,620,1,3,180,89,49,2770,2179,11.48
1717,621,3,1,989,352,33,3481,3746,39.47
1718,622,3,1,604,328,184,3835,3525,29.1
1723,623,2,3,952,67,35,4895,8016,21.53
1728,624,4,1,462,312,132,3141,1466,28.84
1729,625,3,1,812,402,94,4423,9695,29.57
1730,626,2,3,127,424,185,3780,8251,19.47
1732,627,3,3,32,44,19,4295,6782,2.21
1734,628,4,1,135,41,122,1593,3815,18.71
1737,629,4,3,66,242,83,3447,3458,11.34
1739,630,4,1,665,359,94,3549,6563,31.5
1740,631,1,1,189,319,164,998,4512,67.33
1742,632,1,2,283,129,32,927,6920,47.9
1745,633,2,1,167,37,84,4605,3327,6.25
1748,634,3,1,732,170,28,3154,1762,29.49
1750,635,4,1,315,235,88,2051,8060,31.11
1752,636,2,2,125,54,64,4354,2929,5.58
1759,637,1,1,481,382,109,2246,2111,43.28
1766,638,3,1,81,14,22,597,7392,19.6
1767,639,2,1,43,492,171,1487,9975,47.48
1768,640,2,1,717,431,104,2097,3156,59.7
1770,641,2,1,924,411,28,4830,2727,28.22
1773,642,2,2,210,179,64,2333,1030,19.42
1774,643,2,1,43,370,13,2954,2684,14.42
1778,644,3,1,34,448,121,3188,8595,18.91
1781,645,4,1,271,61,97,1417,7793,30.28
1782,646,1,1,687,99,103,4964,7933,17.91
1786,647,2,1,990,381,196,4147,4030,37.79
1790,648,2,1,799,13,139,1457,2992,65.27
1792,649,4,2,546,330,155,2797,9017,36.86
1793,650,1,1,557,244,112,3352,3738,27.24
1797,651,2,1,548,109,159,4297,4476,18.99
1800,652,3,1,847,314,32,2099,5302,56.84
1801,653,1,1,217,107,94,2038,4802,20.51
1807,654,4,3,425,378,199,4997,8131,20.05
1810,655,3,1,783,490,8,4431,7361,28.91
1815,656,1,1,386,497,133,2782,3004,36.52
1816,657,1,3,742,230,4,2392,4661,40.8
1817,658,1,3,129,328,135,1919,7433,30.85
1822,659,2,3,166,290,96,3235,2916,17.06
1823,660,4,1,430,323,182,2408,7649,38.83
1826,661,3,1,758,66,50,3699,6020,23.63
1830,662,3,3,378,323,21,3568,4001,20.24
1831,663,3,3,193,239,149,2929,9209,19.84
1833,664,4,1,61,185,152,3588,9113,11.09
1834,665,2,3,449,450,9,3341,5832,27.18
1835,666,4,2,79,370,81,2746,2120,19.3
1838,667,2,2,517,236,151,3398,2283,26.6
1839,668,4,1,361,262,76,4813,2025,14.52
1844,669,3,1,931,131,1,1605,2929,66.23
1846,670,3,3,798,48,4,1514,3718,56.14
1847,671,4,1,957,75,1,4844,1330,21.33
1850,672,1,1,282,486,10,2910,7746,26.74
1851,673,2,3,65,319,171,1248,6130,44.47
1854,674,4,3,994,344,80,3453,3435,41.07
1855,675,3,1,641,104,91,3112,1507,26.86
1856,676,4,1,727,472,175,1659,8442,82.82
1857,677,1,1,929,177,128,2035,8371,60.64
1859,678,4,1,389,299,141,2232,3679,37.14
1865,679,4,3,742,255,149,4301,4998,26.64
1867,680,4,1,870,294,141,4070,5228,32.06
1869,681,2,1,374,312,182,4654,4719,18.65
1874,682,3,3,540,403,196,2918,8188,39.03
1879,683,4,1,89,240,55,717,2744,53.56
1880,684,3,1,225,341,8,605,9187,94.88
1884,685,3,3,646,3,83,3944,4219,18.56
1886,686,1,1,886,297,171,2655,7694,51.0
1891,687,4,2,595,334,130,1675,2476,63.22
1892,688,3,3,176,454,65,2179,2810,31.9
1894,689,3,1,12,344,15,4958,8506,7.48
1900,690,2,1,67,152,115,3933,4143,8.49
1901,691,4,1,833,78,60,3443,7104,28.2
1903,692,3,1,238,206,138,1215,9264,47.9
1904,693,3,1,33,143,21,1875,4168,10.51
1905,694,4,3,43,77,50,2887,6814,5.89
1907,695,1,1,552,75,150,3170,6943,24.51
1908,696,4,2,999,225,108,2036,7344,65.42
1909,697,3,1,570,239,107,4147,6120,22.09
1910,698,4,1,971,18,157,3647,8824,31.42
1911,699,3,1,293,264,3,1313,2448,42.65
1920,700,2,1,638,105,96,4475,1731,18.75
1929,701,2,1,496,134,61,3282,1851,21.05
1930,702,4,1,164,420,133,3667,7161,19.55
1938,703,2,1,208,422,4,3790,9264,16.73
1939,704,4,3,554,89,87,2823,4097,25.86
1940,705,2,1,471,161,42,932,8835,72.32
1942,706,1,1,307,107,199,2314,9972,26.49
1946,707,2,3,882,216,56,4819,8403,23.95
1948,708,2,1,525,134,76,4391,7879,16.74
1950,709,2,1,494,219,123,1558,6185,53.66
1953,710,3,3,519,372,130,2642,4274,38.64
1954,711,1,1,386,331,92,3625,6919,22.32
1956,712,4,1,674,200,122,3054,2000,32.61
1960,713,2,1,101,5,94,1181,9687,16.93
1963,714,1,1,308,195,47,845,9894,65.09
1965,715,4,1,904,204,23,3369,1097,33.57
1968,716,3,1,432,153,165,1258,3373,59.62
1969,717,2,1,875,241,93,4653,9154,25.98
1972,718,2,1,354,473,184,1612,2628,62.72
1974,719,3,1,90,195,130,1424,1928,29.14
1975,720,4,2,502,6,70,3003,6049,19.25
1976,721,2,3,613,214,42,2195,2952,39.59
1977,722,1,1,878,465,68,2726,4044,51.76
1985,723,2,1,949,265,77,4528,4539,28.51
1989,724,1,1,15,453,67,2873,4249,18.62
1992,725,4,3,456,256,27,3112,1501,23.75
1998,726,2,1,3,472,9,3580,3281,13.52
1999,727,1,3,665,395,175,3227,2122,38.27
2004,728,1,1,68,422,76,4411,7098,12.83
2005,729,3,1,965,147,33,1769,6046,64.73
2006,730,4,2,770,14,117,3044,6315,29.6
2010,731,4,3,746,135,54,2963,8183,31.56
2011,732,2,1,359,493,47,4906,3981,18.32
2013,733,2,1,175,405,39,1521,9562,40.7
2016,734,2,1,530,334,26,4698,7677,18.94
2017,735,1,3,500,454,29,4946,9530,19.87
2019,736,2,1,603,275,54,3174,4074,29.36
2020,737,1,2,816,253,76,1192,6726,96.06
2021,738,1,1,164,23,158,4386,4110,7.87
2026,739,2,1,800,250,92,3237,2052,35.28
2028,740,2,1,599,242,71,2225,5280,40.99
2032,741,4,1,389,401,17,3864,6405,20.89
2036,742,3,1,145,255,141,4007,7404,13.5
2037,743,2,2,492,199,76,2657,2651,28.87
2038,744,1,1,745,356,29,4289,5862,26.35
2048,745,4,1,604,481,104,4818,7588,24.68
2049,746,4,1,259,282,33,3643,6148,15.76
2050,747,4,3,428,482,154,4442,3172,23.95
2052,748,2,3,590,268,166,1018,6496,100.59
2053,749,2,1,771,352,122,4846,4885,25.69
2055,750,3,1,540,384,134,2889,4667,36.62
2058,751,2,1,439,348,101,2889,4413,30.74
2063,752,1,3,774,485,176,2461,8770,58.31
2064,753,3,1,16,482,156,3353,1514,19.5
2065,754,1,2,566,192,199,2058,2769,46.5
2066,755,2,1,896,213,17,3425,1614,32.88
2068,756,2,1,665,9,179,4719,2726,18.08
2069,757,3,3,613,432,15,2332,6095,45.45
2073,758,4,3,654,394,65,3610,4832,30.83
2075,759,2,3,367,423,124,2561,9506,35.69
2076,760,3,1,373,267,6,3396,9497,19.02
2080,761,4,3,510,273,155,1570,4192,59.75
2081,762,1,1,557,190,66,1685,6079,48.25
2085,763,4,1,424,100,38,3748,6358,14.99
2089,764,3,1,776,296,66,2174,4243,52.35
2091,765,3,1,662,4,141,4578,8173,17.63
2092,766,3,2,122,267,171,3714,1888,15.08
2094,767,4,1,831,3,39,1804,4306,48.39
2101,768,1,1,333,28,197,777,2452,71.81
2102,769,2,3,336,110,193,2969,2774,21.52
2105,770,4,1,660,468,5,3520,8364,32.19
2106,771,3,1,347,23,136,4226,9847,11.97
2107,772,4,1,594,273,139,3026,8698,33.25
2108,773,4,1,532,88,151,4784,5967,16.12
2111,774,2,2,678,112,121,4501,4563,20.24
2112,775,3,3,633,140,91,1261,8080,68.52
2114,776,1,3,947,455,102,2875,4624,52.31
2119,777,2,3,41,347,15,1148,1012,35.1
2122,778,2,1,962,476,186,3799,4295,42.75
2125,779,3,2,150,292,181,3077,5219,20.25
2136,780,1,2,62,387,1,2130,1855,21.13
2138,781,2,1,233,96,92,4626,2689,9.1
2139,782,3,1,852,109,14,4321,4113,22.56
2141,783,4,3,226,300,55,2135,4878,27.21
2142,784,3,1,143,56,64,2992,7581,8.79
2153,785,3,3,974,182,82,3283,5068,37.71
2156,786,3,2,902,156,43,2260,9905,48.72
2158,787,3,1,118,312,10,1409,4829,31.23
2159,788,3,3,789,209,133,2243,3684,50.42
2165,789,1,1,872,349,67,4222,9138,30.51
2169,790,3,1,719,1,186,3634,2809,24.93
2170,791,1,1,151,275,56,731,7884,65.94
2171,792,2,1,651,475,114,1611,2196,76.97
2172,793,1,3,870,426,194,2253,4841,66.13
2175,794,1,1,314,296,69,1144,9514,59.35
2176,795,2,1,518,35,77,2671,5489,23.59
2179,796,3,1,224,496,93,2437,3349,33.36
2180,797,4,3,66,293,156,4835,4830,10.65
2182,798,2,3,36,334,0,1597,9723,23.17
2187,799,4,3,638,423,51,3074,3166,36.17
2188,800,3,2,937,250,128,2988,7374,44.01
2199,801,3,2,364,278,64,4892,3299,14.43
2202,802,3,2,281,451,85,2653,6765,30.8
2203,803,1,2,124,408,46,873,4822,66.21
2205,804,2,1,739,70,11,4963,2399,16.52
2206,805,4,1,803,439,161,4131,1929,33.96
2207,806,3,1,456,406,22,3112,1902,28.41
2208,807,3,1,794,202,25,4167,6424,24.5
2211,808,2,1,608,418,102,2398,4484,47.04
2215,809,2,1,430,134,81,4846,9184,13.31
2220,810,1,1,501,276,124,3195,5862,28.2
2221,811,1,3,27,495,87,2081,5800,29.26
2222,812,3,1,110,411,135,2309,9279,28.41
2224,813,3,1,316,475,188,1928,5287,50.78
2225,814,3,3,507,33,187,4773,8872,15.23
2235,815,3,3,520,98,19,1721,8412,37.01
2236,816,1,1,998,426,123,1653,4248,93.59
2237,817,3,1,121,496,183,4302,9022,18.6
2238,818,2,2,924,253,51,4306,4822,28.52
2243,819,2,1,854,451,114,4143,5603,34.25
2248,820,2,3,853,22,156,1825,7837,56.49
2253,821,4,3,313,41,22,3157,6162,11.91
2254,822,2,1,143,300,196,2791,4987,22.9
2256,823,4,2,858,75,107,4215,3948,24.67
2257,824,3,1,586,499,78,3985,3991,29.18
2258,825,3,3,541,57,171,1996,3748,38.53
2259,826,3,2,129,174,103,3809,5260,10.66
2260,827,4,1,86,43,62,2161,7580,8.84
2268,828,2,1,245,328,0,3300,5594,17.36
2269,829,1,1,24,243,100,2160,1083,16.99
2270,830,3,3,665,316,135,2919,8554,38.23
2273,831,4,1,888,302,103,3364,5883,38.44
2276,832,1,1,784,186,65,1612,6312,64.21
2278,833,2,1,536,173,168,2048,9814,42.82
2279,834,2,1,89,273,105,1969,4164,23.72
2288,835,1,2,433,231,64,4961,8462,14.67
2292,836,2,3,561,254,62,3056,1962,28.7
2296,837,1,1,850,27,137,1965,8399,51.6
2299,838,1,2,243,426,151,4015,4210,20.42
2302,839,2,1,458,399,43,2550,5851,35.29
2304,840,4,1,925,375,60,3861,1220,35.22
2305,841,2,2,970,233,153,4516,7793,30.03
2306,842,4,1,918,85,196,2639,1099,45.43
2309,843,4,1,33,139,69,1363,9710,17.68
2314,844,3,3,774,362,120,2954,3223,42.52
2316,845,2,3,673,110,6,1933,8866,40.82
2317,846,4,1,988,416,51,1485,5016,97.98
2318,847,1,1,3,438,123,3477,8573,16.22
2319,848,3,3,642,442,30,4191,1197,26.58
2322,849,3,3,102,445,91,1385,1382,46.06
2333,850,1,1,305,358,139,4147,4322,19.34
2339,851,1,1,375,67,180,1956,3339,31.8
2344,852,2,1,462,473,141,3983,5756,27.01
2345,853,1,2,494,269,11,1647,4670,46.99
2349,854,1,3,824,331,14,1526,2873,76.61
2350,855,2,1,611,387,10,1442,8244,69.9
2355,856,1,1,382,449,116,3616,2385,26.19
2362,857,2,1,628,223,183,4317,2307,23.95
2364,858,4,1,381,151,101,2901,8454,21.82
2366,859,4,1,639,367,170,4834,7817,24.33
2367,860,2,3,554,129,76,2384,6274,31.84
2369,861,4,3,33,345,50,941,9032,45.48
2371,862,2,1,938,21,165,4572,7942,24.58
2373,863,1,1,136,497,156,1807,7259,43.66
2378,864,1,1,17,8,157,744,2807,24.46
2379,865,2,1,32,88,3,3393,4029,3.63
2380,866,4,1,195,414,14,4733,6638,13.16
2382,867,2,1,273,38,12,4908,2100,6.58
2384,868,3,1,225,209,80,4797,1835,10.72
2395,869,4,2,882,41,49,1416,9396,68.64
2399,870,2,3,160,130,135,3040,3971,13.98
2411,871,2,1,33,93,26,4731,6212,3.21
2412,872,1,1,332,371,160,3894,1884,22.16
2418,873,1,2,977,96,74,1213,6681,94.56
2420,874,2,1,338,405,128,1024,6307,85.06
2421,875,1,2,444,316,174,3899,6303,23.95
2423,876,3,1,196,142,113,2669,2318,16.9
2428,877,2,3,416,117,141,3812,6057,17.68
2430,878,4,1,175,87,48,1152,7418,26.91
2435,879,1,3,530,487,45,2672,8332,39.75
2438,880,2,1,21,466,32,2552,3442,20.34
2443,881,3,1,710,294,31,2380,4436,43.49
2446,882,4,1,460,274,110,1205,4706,70.04
2447,883,1,2,808,393,124,4758,2521,27.85
2451,884,2,1,144,364,147,4331,2519,15.12
2452,885,4,2,235,119,194,1037,6710,52.84
2454,886,1,1,798,5,62,1159,2271,74.63
2455,887,4,3,396,54,132,2295,1600,25.36
2456,888,3,1,911,44,36,2338,4720,42.39
2471,889,3,1,762,417,73,3105,8044,40.32
2472,890,2,1,912,294,182,2061,6942,67.35
2473,891,2,1,295,282,45,3845,7268,16.18
2474,892,3,1,18,153,112,4182,6621,6.77
2475,893,1,3,443,30,6,4065,1867,11.78
2485,894,4,1,726,88,12,4401,3763,18.77
2490,895,1,1,250,479,65,2454,4290,32.36
2493,896,3,3,333,68,5,2649,4441,15.33
2497,897,4,2,557,389,122,4095,2777,26.08
2506,898,2,1,288,395,117,2282,7405,35.06
2511,899,3,3,29,64,177,1261,4670,21.41
2515,900,3,1,799,194,199,4268,2838,27.93
2516,901,4,1,268,336,186,1124,7976,70.28
2519,902,4,1,531,106,76,4563,6673,15.63
2521,903,1,1,304,451,22,4341,5264,17.9
2523,904,1,1,268,21,174,2033,4455,22.77
2525,905,4,1,496,209,196,2322,2448,38.8
2526,906,2,1,278,234,178,4342,3136,15.89
2530,907,3,3,911,23,84,3258,3358,31.25
2532,908,4,2,193,486,98,3921,8372,19.82
2534,909,4,1,54,262,29,3391,6558,10.17
2535,910,2,1,231,75,31,2704,7868,12.46
2536,911,3,3,893,263,113,1296,7266,97.92
2537,912,3,1,81,470,22,3651,7921,15.69
2541,913,3,1,99,219,60,3043,4222,12.42
2544,914,3,1,362,458,42,1320,6179,65.3
2545,915,2,2,17,50,81,3489,6068,4.24
2546,916,2,1,151,97,152,4973,9207,8.04
2555,917,3,1,508,353,68,3240,9859,28.67
2556,918,2,2,472,315,6,2137,5677,37.11
2557,919,1,1,936,387,50,2831,3432,48.5
2559,920,2,2,534,361,7,2520,8252,35.79
2560,921,2,2,378,352,28,2386,3375,31.77
2561,922,2,1,420,485,145,3468,1385,30.28
2562,923,2,1,662,158,68,3534,2910,25.13
2563,924,1,3,754,243,117,4247,2286,26.23
2564,925,1,2,960,377,38,2774,8392,49.57
2565,926,4,1,729,406,183,4998,7718,26.37
2570,927,3,1,882,470,76,4879,7821,29.27
2573,928,3,2,519,26,53,3508,6081,17.05
2576,929,1,1,990,33,49,4743,9260,22.6
2578,930,3,1,374,179,189,4587,5194,16.18
2580,931,3,1,111,246,161,1525,4805,33.97
2583,932,2,1,411,102,28,1852,8078,29.21
2589,933,2,1,1,121,95,2820,7900,7.7
2591,934,2,1,848,312,13,4762,2559,24.63
2599,935,4,2,253,470,110,2683,6658,31.05
2600,936,2,1,768,443,97,1961,6097,66.7
2601,937,4,2,470,35,43,4976,8176,11.01
2602,938,1,1,11,251,96,3724,2842,9.61
2605,939,2,1,311,370,43,1292,5137,56.04
2611,940,1,3,571,161,74,1222,3172,65.96
2613,941,2,1,385,168,27,4252,8930,13.64
2614,942,3,1,554,382,9,2924,1129,32.32
2616,943,3,1,269,80,34,4037,4891,9.49
2618,944,3,2,132,202,62,4383,6466,9.03
2620,945,4,1,177,136,67,4390,8482,8.66
2622,946,3,1,484,128,138,3068,7819,24.45
2628,947,1,2,669,174,62,1308,4830,69.19
2630,948,3,1,171,437,40,648,1424,100.0
2633,949,4,1,870,112,45,2852,7887,36.01
2635,950,4,3,551,381,143,2242,9747,47.95
2636,951,3,2,641,165,38,2713,3894,31.11
2637,952,3,3,114,90,16,2227,8384,9.88
2644,953,3,1,430,433,161,1162,4001,88.12
2647,954,2,3,229,174,166,4226,3356,13.46
2648,955,3,1,583,66,5,4841,1108,13.51
2650,956,3,3,926,92,98,2435,2912,45.83
2656,957,4,1,538,46,31,1950,2675,31.54
2657,958,3,1,529,293,42,2927,1367,29.52
2659,959,3,2,994,301,143,2394,7805,60.07
2663,960,1,1,601,313,183,3810,8489,28.79
2664,961,3,2,34,382,97,2783,8706,18.43
2667,962,2,1,88,405,174,1791,6269,37.24
2668,963,4,2,873,63,74,3699,5472,27.3
2675,964,3,1,742,416,78,3070,6543,40.26
2678,965,2,1,948,208,162,4525,8090,29.13
2682,966,4,1,122,359,199,1850,1751,36.76
2685,967,3,1,194,122,35,1630,8096,21.53
2691,968,4,1,837,116,100,3111,4405,33.85
2694,969,4,3,526,293,57,3757,8020,23.32
2697,970,1,1,698,400,59,2303,2980,50.24
2698,971,1,1,994,341,121,2040,4772,71.37
2699,972,1,1,60,194,56,2300,9228,13.48
2700,973,1,3,239,324,151,3053,7651,23.39
2704,974,2,3,647,356,40,4766,4098,21.88
2706,975,3,3,937,157,82,1456,9386,80.77
2710,976,1,1,381,455,176,1971,2340,51.34
2712,977,2,1,151,487,45,3949,8932,17.3
2715,978,2,1,212,249,115,2033,4629,28.33
2717,979,3,1,641,145,54,4093,2751,20.52
2718,980,3,3,609,215,132,1233,5670,77.53
2720,981,3,3,680,68,120,2394,5813,36.26
2722,982,1,1,603,16,9,1905,8222,32.97
2723,983,1,1,435,206,124,4018,9953,19.04
2727,984,1,1,716,345,52,4370,2648,25.47
2728,985,4,1,146,80,127,826,2065,42.74
2730,986,4,1,538,313,71,1184,9277,77.87
2736,987,4,1,159,238,2,1746,8297,22.85
2738,988,3,1,673,220,188,2043,4887,52.91
2739,989,2,2,567,307,25,4190,8777,21.46
2743,990,2,1,312,39,92,4834,6370,9.16
2747,991,4,1,144,37,53,3124,4609,7.49
2752,992,3,3,840,263,143,4947,1758,25.19
2757,993,1,1,556,128,34,3537,2635,20.3
2758,994,4,1,164,139,36,4917,4226,6.89
2761,995,1,3,893,256,89,2134,1059,58.01
2766,996,2,1,710,426,194,1510,7406,88.08
2767,997,1,2,945,170,153,2716,1163,46.69
2776,998,4,2,794,229,67,2074,3834,52.56
2778,999,3,1,301,70,117,1132,4279,43.11
2780,1000,3,1,513,156,16,4360,7339,15.71
2781,1001,3,1,984,230,123,3059,1191,43.71
2783,1002,2,1,606,400,163,4068,1310,28.74
2785,1003,2,2,755,287,173,1757,5373,69.15
2790,1004,4,1,904,39,82,1836,8676,55.83
2791,1005,3,1,375,188,110,4101,9620,16.41
2792,1006,2,3,840,240,197,1476,2655,86.52
2794,1007,4,3,881,430,133,3287,5227,43.93
2797,1008,3,3,915,346,85,3130,6738,43.0
2800,1009,4,1,857,73,137,1512,3178,70.57
2801,1010,1,1,621,87,168,3826,9272,22.9
2804,1011,3,1,410,154,97,2937,8355,22.51
2805,1012,1,1,550,397,77,2914,1846,35.14
2806,1013,1,1,806,16,16,1513,8562,55.39
2809,1014,1,1,446,79,108,734,8254,86.24
2815,1015,1,2,500,137,56,1042,6779,66.51
2816,1016,4,1,947,269,31,4984,8067,25.02
2818,1017,4,1,757,418,52,3317,2979,36.99
2820,1018,4,1,719,235,52,2085,5027,48.25
2823,1019,4,1,404,80,178,2052,3114,32.26
2826,1020,3,1,765,211,91,3785,8277,28.19
2830,1021,4,1,573,234,195,2984,8659,33.58
2833,1022,2,2,730,140,180,3145,4767,33.39
2839,1023,2,1,237,403,166,799,4574,100.88
2849,1024,4,2,972,174,120,2462,6693,51.42
2851,1025,4,1,257,149,194,3352,7111,17.9
2852,1026,1,1,911,481,189,1906,1939,82.95
2857,1027,4,1,613,306,144,3125,8389,34.02
2859,1028,4,3,318,212,58,1352,8758,43.49
2860,1029,2,1,961,407,82,4912,3020,29.52
2862,1030,3,1,905,320,95,2301,9033,57.37
2863,1031,1,1,688,343,196,3162,3698,38.8
2864,1032,4,1,391,380,10,1565,7829,49.9
2868,1033,2,1,638,144,19,4635,9159,17.28
2870,1034,2,3,313,372,154,929,5773,90.31
2873,1035,1,1,159,15,37,3621,9148,5.83
2874,1036,2,3,23,396,60,1713,7919,27.96
2880,1037,3,1,511,31,99,1703,9745,37.64
2881,1038,1,1,838,192,197,4972,8228,24.68
2882,1039,3,1,57,425,16,759,3602,65.61
2885,1040,3,1,815,467,169,4916,9789,29.52
2888,1041,3,1,785,81,159,1117,3680,91.76
2890,1042,3,1,622,485,16,1900,4027,59.11
2901,1043,4,2,673,172,162,2576,2031,39.09
2906,1044,1,1,760,164,52,3977,1556,24.54
2911,1045,3,1,973,56,93,2115,5041,53.05
2912,1046,1,1,370,345,64,910,5467,85.6
2917,1047,2,1,972,422,74,1718,4749,85.45
2919,1048,4,3,529,462,12,2362,8135,42.46
2922,1049,4,2,20,70,4,4879,1157,1.93
2924,1050,3,2,295,27,11,4122,6158,8.08
2930,1051,2,1,489,86,80,4921,1669,13.31
2931,1052,1,1,564,419,133,1902,1241,58.68
2941,1053,4,1,693,87,16,3318,2071,23.99
2945,1054,1,2,993,213,10,2353,1700,51.68
2947,1055,1,1,754,128,65,1688,3602,56.1
2951,1056,3,2,226,112,92,1669,5445,25.76
2952,1057,4,3,320,250,166,4761,8117,15.46
2953,1058,1,2,722,449,108,2549,2964,50.18
2954,1059,3,1,518,212,195,968,4365,95.56
2958,1060,4,1,776,74,170,2740,9306,37.23
2959,1061,1,1,938,246,53,1553,6071,79.65
2961,1062,1,1,627,185,129,4253,8224,22.13
2968,1063,1,1,494,125,143,3806,4017,20.02
2969,1064,3,3,456,24,55,809,4413,66.13
2975,1065,3,2,467,284,12,3439,6404,22.19
2980,1066,2,1,711,177,87,3319,9085,29.38
2984,1067,3,3,117,362,149,4921,8894,12.76
2986,1068,3,2,821,68,169,4689,3764,22.56
2988,1069,2,3,742,167,49,2256,1404,42.46
2990,1070,1,1,400,307,58,4407,8780,17.36
2991,1071,1,1,625,145,94,3761,6188,22.97
2992,1072,3,1,806,78,32,1504,4162,60.9
2997,1073,4,1,44,5,1,1019,6017,4.91
2998,1074,1,1,620,303,109,4736,5161,21.79
2999,1075,3,1,160,494,85,4851,9949,15.23
3001,1076,1,1,476,390,150,3839,8320,26.47
3006,1077,4,2,103,118,175,2914,8762,13.59
3007,1078,2,1,92,453,44,4793,7095,12.29
3008,1079,4,1,270,199,6,884,5995,53.73
3011,1080,2,1,290,105,39,2594,9720,16.73
3019,1081,2,3,286,155,27,1211,5683,38.65
3020,1082,4,1,295,110,10,2363,4450,17.56
3021,1083,1,1,378,64,82,3998,7505,13.11
3023,1084,1,1,887,156,86,3375,5297,33.45
3026,1085,4,3,661,460,118,2002,7094,61.89
3028,1086,2,1,432,396,140,2545,7140,38.04
3031,1087,2,1,121,188,121,1018,3448,42.24
3034,1088,4,1,868,4,121,1691,5401,58.72
3035,1089,1,2,583,46,80,4809,6997,14.74
3037,1090,3,1,524,207,160,2418,1554,36.85
3039,1091,4,1,700,394,124,1984,4421,61.39
3044,1092,3,1,357,266,177,2314,6393,34.57
3045,1093,1,2,601,414,87,1897,4043,58.09
3047,1094,1,1,150,114,49,4937,7243,6.34
3048,1095,1,1,586,447,114,2616,4774,43.85
3051,1096,2,1,69,372,197,2347,3980,27.18
3061,1097,2,1,148,451,50,4132,5537,15.71
3062,1098,3,1,426,286,120,3657,4194,22.75
3066,1099,2,1,703,397,119,2903,5813,41.99
3067,1100,4,1,668,441,96,1712,4387,70.39
3069,1101,1,1,480,205,25,3350,9076,21.19
3070,1102,3,1,671,346,160,2873,2412,40.97
3071,1103,2,1,170,407,72,2471,6016,26.26
3074,1104,1,3,951,237,6,3325,4349,35.91
3076,1105,3,1,785,401,89,4767,9140,26.75
3079,1106,1,2,968,91,57,3703,8946,30.14
3083,1107,1,1,817,185,94,4292,8317,25.54
3086,1108,2,1,447,328,116,2890,5505,30.83
3087,1109,3,1,620,169,136,3510,9278,26.35
3088,1110,3,2,443,281,85,912,4468,88.71
3091,1111,3,1,457,448,115,1370,9722,74.45
3094,1112,3,1,498,51,147,703,1123,99.0
3095,1113,2,1,809,133,72,4526,5042,22.4
3099,1114,2,2,484,164,44,878,9142,78.82
3104,1115,1,1,482,410,165,2109,6714,50.12
3105,1116,4,1,734,172,194,3536,2764,31.11
3107,1117,4,2,253,251,112,1689,5120,36.47
3113,1118,1,2,213,8,132,4328,9972,8.16
3115,1119,1,1,991,193,167,3461,3602,39.03
3116,1120,3,1,611,157,139,1951,8566,46.49
3117,1121,4,1,559,121,39,2818,6601,25.51
3120,1122,4,1,956,221,27,1344,8106,89.58
3122,1123,4,2,344,203,68,3306,1198,18.6
3124,1124,3,1,848,92,134,3741,5477,28.71
3127,1125,3,1,809,418,2,4331,8095,28.38
